LID,LATITUDE,LONGITUDE,MB_CODE,MB_CAT,SA1_CODE,LGA_CODE,LGA_NAME,SUBURB,POSTCODE,YEAR_BUILT,CONSTRUCTION_TYPE,ROOF_TYPE,WALL_TYPE,REPLACEMENT_VALUE,CONTENTS_VALUE,SURGE_VULNERABILITY_SET,STATE,NEXIS_NO_OF_STOREYS,SURGE_VULNERABILITY_FUNCTION_ID,floor_height_above_ground_(m)
GNAF_GAQLD160562905,-16.90317692,145.7398818,30191361000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD160570007,-16.91573993,145.739733,30185530000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158226838,-16.90997813,145.7500025,30188080000,Residential,30602115204,32080,Cairns,Manunda,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155276665,-16.9063087,145.7373284,30191330000,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,840994,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156549133,-16.90204076,145.737554,30191282000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Veneer Masonry,909078,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD155517540,-16.91506935,145.7331099,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,889635,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156545130,-16.90271855,145.7407153,30191362000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,922538,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155964965,-16.90086535,145.7306237,30190910000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,819170,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD155971328,-16.9041059,145.7315156,30190921000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,860046,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD157271607,-16.90112988,145.7340499,30190890000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,860046,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156795809,-16.91826953,145.7424584,30562401500,Residential,30602115115,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,860046,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD157881374,-16.90732783,145.7413589,30191400000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158225880,-16.91792759,145.7324348,30198440000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,937542,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156542687,-16.90210826,145.7448632,30190240000,Residential,30602115606,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,1042340,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155276246,-16.90106649,145.7361719,30191272000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,800640,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD157275272,-16.90375731,145.7331531,30190930000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,RC or RM,1081940,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155958515,-16.90126549,145.7326833,30190890000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,791964,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD158234582,-16.91841786,145.7314547,30198440000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,922973,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156549080,-16.9023532,145.7365933,30191282000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,850008,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155528303,-16.91980438,145.7351036,30186640000,Residential,30602115110,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,860664,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD160570348,-16.91588094,145.739716,30185530000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155277524,-16.90782211,145.7385843,30191400000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,891173,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD161006238,-16.90076788,145.7392009,30564108400,Residential,30602115602,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,817517,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156535178,-16.90541318,145.7379845,30191312000,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Tiles,Cavity and Solid Masonry,781366,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD161959792,-16.9019858,145.7437841,30190231000,Residential,30602115607,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD157285437,-16.90101364,145.7292851,30190910000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,836406,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD158239377,-16.91968074,145.7454534,30186550000,Residential,30602115212,32080,Cairns,Manunda,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,707950,35700,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD162831211,-16.91741949,145.7311666,30198440000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Tiles,Cavity and Solid Masonry,931515,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156556934,-16.90613633,145.7410976,30191400000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,851911,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD157271431,-16.90384103,145.7284728,30190080000,Residential,30602115621,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,893520,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD157285658,-16.90091595,145.7315194,30190140000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1946 - 1959,SH,Metal Sheeting,Timber,712672,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD162056117,-16.9023404,145.7380071,30191282000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,792475,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156536974,-16.90793525,145.7399264,30191400000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Veneer Masonry,877176,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD155282811,-16.9030432,145.7354072,30191292000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,729264,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156774480,-16.91875459,145.7354026,30185840000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,922973,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156789351,-16.91312324,145.7420507,30185940000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,1042340,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD160570349,-16.91583394,145.7397217,30185530000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156771521,-16.91625963,145.733448,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,671059,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155275771,-16.90081257,145.7397548,30564108400,Residential,30602115602,32080,Cairns,Edge Hill,4870,1946 - 1959,SH,Metal Sheeting,Timber,863738,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD719798616,-16.91863933,145.7322878,30198440000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,768055,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155523558,-16.91537625,145.7334313,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,847363,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156775305,-16.91974152,145.734351,30186640000,Residential,30602115110,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,860046,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156795736,-16.91459193,145.7351758,30186890000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,983274,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD157313622,-16.90461354,145.733737,30190930000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Tiles,Veneer Masonry,915972,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD155504340,-16.91230139,145.7485265,30186050000,Residential,30602115205,32080,Cairns,Manunda,4870,1946 - 1959,SH,Metal Sheeting,Fibre Cement,412338,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156547244,-16.90230758,145.739721,30191351000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,654802,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156760420,-16.91905265,145.7389795,30186150000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1946 - 1959,SH,Metal Sheeting,Fibre Cement,861897,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD160589006,-16.91483276,145.7474033,30187330000,Residential,30602115205,32080,Cairns,Manunda,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,1042340,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155271931,-16.90508235,145.7378038,30191312000,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,907082,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156760434,-16.91635411,145.7352825,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,795142,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155966698,-16.90312521,145.73214,30190922000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,921086,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD160569562,-16.91009533,145.7494945,30188080000,Residential,30602115204,32080,Cairns,Manunda,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158228498,-16.91526986,145.7371559,30187610000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155979244,-16.90083012,145.731354,30190140000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1946 - 1959,SH,Metal Sheeting,Veneer Masonry,743283,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD157892657,-16.90241113,145.7428643,30190234000,Residential,30602115607,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155274896,-16.90528681,145.7412803,30191392000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,343753,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156778506,-16.91371731,145.7363019,30186890000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,876390,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD157313617,-16.90660077,145.7336767,30190960000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,844883,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD155279927,-16.90151416,145.7415809,30191352000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1946 - 1959,SH,Metal Sheeting,Timber,858185,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155530031,-16.91985156,145.7356689,30186640000,Residential,30602115110,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,864959,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155265773,-16.9070619,145.739772,30190190000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,857563,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156771072,-16.91813339,145.7348879,30186630000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1946 - 1959,SH,Metal Sheeting,Fibre Cement,875758,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD720691046,-16.90678752,145.7408968,30191400000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,330178,66600,domestic_surge_2022,QLD,2,SS5,2
GNAF_GAQLD155966720,-16.9005923,145.7307968,30190910000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1946 - 1959,SH,Metal Sheeting,Cavity and Solid Masonry,926871,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155279438,-16.90303139,145.744668,30190240000,Residential,30602115606,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,895765,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155270147,-16.90007555,145.7417065,30190210000,Residential,30602115603,32080,Cairns,Edge Hill,4870,1946 - 1959,SH,Metal Sheeting,Fibre Cement,853805,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD160582764,-16.90977335,145.7495088,30188080000,Residential,30602115204,32080,Cairns,Manunda,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156549619,-16.90307756,145.73884,30191361000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,817005,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158215716,-16.91635574,145.7403068,30186510000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD156535185,-16.90593105,145.7371798,30191330000,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,900319,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156539279,-16.90392669,145.7399513,30191370000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,710146,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD157313629,-16.90312232,145.7338711,30190930000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Veneer Masonry,909078,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD155517545,-16.91524658,145.7340502,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,837391,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156813399,-16.91338985,145.7460386,30185270000,Residential,30602115205,32080,Cairns,Manunda,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,822456,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156785460,-16.91880799,145.7423996,30562401500,Residential,30602115115,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,922538,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD157285439,-16.90085196,145.7293125,30190910000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1946 - 1959,SH,Metal Sheeting,Timber,823682,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155960021,-16.90424698,145.7284387,30190080000,Residential,30602115621,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,806336,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156810054,-16.91358331,145.7347482,30186500000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,837391,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156795679,-16.91651221,145.736938,30187610000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,835715,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155968492,-16.90055326,145.729727,30190910000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1946 - 1959,SH,Metal Sheeting,Timber,821637,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156549148,-16.90140125,145.7358053,30191272000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,800640,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155282812,-16.90399835,145.7353209,30191291000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Veneer Masonry,843440,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD158225883,-16.91837495,145.732219,30198440000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,766524,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD160570009,-16.91567673,145.7395798,30185530000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD157299585,-16.90140253,145.7296256,30190910000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1946 - 1959,SH,Metal Sheeting,Timber,831111,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155517521,-16.91382457,145.7342709,30186500000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,906335,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156540089,-16.90552156,145.7393367,30191391000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,766524,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD157278406,-16.90415375,145.7290563,30190950000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,980662,71400,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156550000,-16.90178095,145.7406389,30191352000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1946 - 1959,SH,Metal Sheeting,Timber,825176,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156782311,-16.91956217,145.7334519,30188310000,Residential,30602115106,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,480391,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156542821,-16.90474544,145.7400773,30191380000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,721852,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD155521628,-16.91797463,145.7375523,30187220000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,835746,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155275748,-16.90201456,145.7366225,30191282000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,844238,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155521325,-16.91904808,145.7476857,30187862000,Residential,30602115212,32080,Cairns,Manunda,4870,1960 - 1979,SH,Metal Sheeting,Veneer Masonry,906187,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD156806113,-16.91883647,145.7493077,30187862000,Residential,30602115212,32080,Cairns,Manunda,4870,1960 - 1979,SH,Metal Sheeting,Timber,838379,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD720877883,-16.90669925,145.7351461,30563303800,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,598233,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD720870711,-16.90611026,145.7349364,30563680800,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD720312163,-16.91911703,145.7342799,30185840000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1946 - 1959,SH,Metal Sheeting,Timber,600793,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155523585,-16.91635212,145.7404958,30186510000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Veneer Masonry,698454,71400,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD156550403,-16.90668015,145.7410231,30191400000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,859427,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156542710,-16.90379599,145.7412771,30191370000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,710989,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156543864,-16.90511819,145.7385434,30191391000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,771105,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155528552,-16.91917597,145.7349855,30185840000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1946 - 1959,SH,Metal Sheeting,Timber,860417,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155963850,-16.90078086,145.7333166,30190890000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,848733,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155276655,-16.9063838,145.7384885,30190200000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,806902,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155517544,-16.91520806,145.7338668,30186880000,Residential,30602115113,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,837391,66600,domestic_surge_2022,QLD,1,SS4,0.3
